EPOCH,N_EPOCH,TIME:,LR,BATCH_SIZE,N_PARAM,BACKBONE,HIDDEN_SIZE,DIM,DT_RANK,D_STATE,TRAIN_LOSS,VAL_LOSS,VAL_ACCURACY,TEST_LOSS,TEST_ACCURACY
49,50,4.24696944,0.00001250,16,9371,resnet,7,80,2,1,0.65385823,0.64333768,88.99204244,0.64333768,88.99204244
